               0.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
               3.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
               6.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
               9.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              12.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              15.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              18.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              21.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              24.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              27.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              30.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              33.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              36.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              39.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              42.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              45.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              48.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              51.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              54.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              57.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              60.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              63.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              66.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
              69.000              0.975224495              0.985987306              0.993747711              0.945116460              0.997744679
              72.000              3.916587830              3.952848911              3.978969812              3.814936638              3.992415428
              75.000              9.854704857              9.917918205              9.963406563              9.677074432              9.986804962
              78.000             28.739370346             28.852941513             28.934495926             28.418729782             28.976390839
              81.000             67.435737610             67.681732178             67.858276367             66.740203857             67.948928833
              84.000            143.746627808            144.292785645            144.684982300            142.204666138            144.886459351
              87.000            312.056518555            313.338409424            314.259613037            308.443817139            314.733123779
              90.000            621.391296387            624.267578125            626.336364746            613.299682617            627.400207520
              93.000            972.739990234            978.072082520            981.910827637            957.771484375            983.885986328
              96.000           1443.771240234           1452.997436523           1459.645874023           1417.925537109           1463.068847656
              99.000           2025.867431641           2040.688964844           2051.381591797           1984.452392578           2056.890869141
             102.000           2512.818115234           2534.156005859           2549.567626953           2453.346435547           2557.513671875
             105.000           3035.328125000           3065.526855469           3087.365722656           2951.396484375           3098.634765625
             108.000           3513.887695312           3554.209472656           3583.404541016           3402.124511719           3598.480957031
             111.000           3783.814941406           3834.068359375           3870.511474609           3645.010253906           3889.349609375
             114.000           3996.853027344           4059.968994141           4105.832519531           3823.306396484           4129.570312500
             117.000           4191.028320312           4269.062500000           4325.882324219           3977.439941406           4355.329589844
             120.000           4192.666503906           4283.208984375           4349.282714844           3946.058593750           4383.573242188
             123.000           4017.103271484           4116.322753906           4188.895996094           3748.252929688           4226.614257812
             126.000           4016.572998047           4128.701171875           4210.918457031           3714.406005859           4253.715332031
             129.000           4157.235351562           4286.850585938           4382.123046875           3809.845703125           4431.792480469
             132.000           4242.196289062           4388.245605469           4495.865722656           3852.927246094           4552.060058594
             135.000           4209.326660156           4367.834472656           4484.927246094           3789.195800781           4546.164550781
             138.000           4152.010253906           4321.832031250           4447.605957031           3704.456787109           4513.489257812
             141.000           4144.106445312           4328.385253906           4465.250488281           3661.475585938           4537.070800781
