0.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
0.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
0.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
0.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
0.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
1.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
1.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
1.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
1.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
1.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
2.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
2.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
2.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
2.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
2.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
3.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
3.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
3.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
3.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
3.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
4.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
4.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
4.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
4.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
4.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
5.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
5.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
5.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
5.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
5.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
6.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
6.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
6.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
6.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
6.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
7.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
7.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
7.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
7.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
7.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
8.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
8.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
8.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
8.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
8.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
9.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
9.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
9.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
9.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
9.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
10.000              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
10.200              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
10.400              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
10.600              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
10.800              0.000000000              0.000000000              0.000000000              0.000000000              0.000000000
